Sample;Tilt angle to optical axis;Image;Particle number;Fläche;Weighed X-Position Central Point;Weighed Y-Position Central Point;Perimeter;Elipse fit Major axis;Elipse fit Minor axis;Elipse angle;Feret caliper;FeretX;FeretY;Feret angle;Min Feret;area_in_nm2;radius_in_nm;;;;
2;na;2;71;91;463,445;1203,797;33,799;11,194;10,351;173,639;12,083;458;1201;155,556;10;2,0475;0,807303841;;;;
2;na;2;72;50;1488,54;1234,4;29,799;10,564;6,026;166,945;11,402;1483;1236;15,255;6,871;1,125;0,598413421;;;;
2;na;2;73;238;2011,508;1256,437;55,698;18,933;16,006;135,523;20,248;2003;1251;147,095;16,971;5,355;1,305583946;;;;
2;na;2;74;368;118,948;1286,685;72,083;25,318;18,507;35,35;25,807;108;1293;35,538;19,092;8,28;1,623454914;;;;
2;na;2;75;171;481,137;1286,646;48,284;16,43;13,251;57,424;17,889;478;1295;63,435;14;3,8475;1,106660421;;;;
2;na;2;76;62;410,258;1290,081;28,142;9,328;8,463;3,115;10,296;406;1287;150,945;8;1,395;0,666364983;;;;
2;na;2;77;442;2013,882;1297,575;77,841;26,572;21,179;19,122;27,514;2001;1303;19,093;21,826;9,945;1,77921101;;;;
2;na;2;78;127;734,106;1306,571;41,213;14,959;10,81;165,699;15,652;727;1303;153,435;11;2,8575;0,953714056;;;;
2;na;2;79;314;1225,318;1327,325;77,74;30,895;12,94;138,424;33,601;1212;1316;143,471;14,142;7,065;1,499619734;;;;
2;na;2;80;336;612,551;1373,467;91,154;35,273;12,129;116,137;34,67;603;1358;123,232;14,845;7,56;1,551264884;;;;
2;na;2;81;326;1186,264;1394,635;66,77;23,284;17,827;115,039;24,597;1180;1384;116,565;18,34;7,335;1,528006222;;;;
2;na;2;82;159;933,462;1397,984;45,698;15,306;13,226;82,972;16,279;932;1406;79,38;13;3,5775;1,067123994;;;;
2;na;2;83;1489;1069,844;1427,44;148,125;50,119;37,827;135,478;52,802;1050;1412;142,696;40,46;33,5025;3,265605145;;;;
2;na;2;84;386;1117,834;1428,132;73,255;25,66;19,153;36,999;26,401;1107;1436;37,304;19,799;8,685;1,662684986;;;;
2;na;2;85;151;1884,407;1461,05;45,113;15,355;12,521;109,712;16,279;1884;1453;100,62;13;3,3975;1,039931651;;;;
2;na;2;86;874;1325,773;1521,46;114,468;34,686;32,082;32,63;37,216;1309;1515;173,83;33,104;19,665;2,501912051;;;;
2;na;2;87;220;395,373;1555,682;54,77;17,289;16,202;106,436;18,439;393;1547;102,529;16,552;4,95;1,255242581;;;;
2;na;2;88;410;89,305;1559,654;80,184;31,299;16,679;12,46;31,623;75;1566;18,435;17,765;9,225;1,713595256;;;;
2;na;2;89;392;456,76;1567,337;73,841;23,73;21,033;73,022;24,739;453;1579;75,964;21,588;8,82;1,675557578;;;;
2;na;2;90;499;816,073;1584,991;83,74;27,654;22,975;135,021;28,425;806;1575;129,289;23,335;11,2275;1,890456095;;;;
2;na;2;91;603;2001,352;1592,391;92,326;31,305;24,525;167,157;31,78;1986;1590;167,276;25,225;13,5675;2,078140847;;;;
2;na;2;92;844;153,797;1596,223;108,669;33,112;32,454;136,365;35,805;145;1581;125,91;31,973;18,99;2,458598125;;;;
2;na;2;93;454;389,119;1618,775;77,841;24,978;23,143;120,179;26,077;382;1608;122,471;23,934;10,215;1,803201455;;;;
2;na;2;94;449;1213,683;1639,743;78,669;25,019;22,85;63,362;26,077;1206;1651;57,529;23,704;10,1025;1,793244441;;;;
2;na;2;95;88;1734,761;1640,182;34,042;10,962;10,221;144,327;11,705;1732;1635;109,983;10,607;1,98;0,793885114;;;;
2;na;2;96;334;447,799;1647,129;77,598;32,709;13,001;21,931;32,202;433;1654;25,769;13,748;7,515;1,546641133;;;;
2;na;2;97;522;798,807;1693,517;85,255;28,211;23,559;149,563;29,833;788;1683;140,44;24,599;11,745;1,933532936;;;;
2;na;2;98;555;1856,132;1726,433;105,296;41,447;17,05;128,878;44,688;1843;1708;130,462;18,385;12,4875;1,993713797;;;;
2;na;2;99;429;1969,833;1727,801;86,669;27,384;19,946;121,613;31,145;1958;1721;137,603;22,689;9,6525;1,752850871;;;;
2;na;2;100;1007;464,079;1751,934;132,61;46,735;27,435;74,083;48,466;458;1773;68,199;31,147;22,6575;2,685536491;;;;
2;na;2;101;590;1982,737;1775,834;92,912;30,111;24,948;99,714;31,78;1977;1760;102,724;25;13,275;2,055617605;;;;
2;na;2;102;224;1242,692;1857,728;54,527;17,353;16,436;176,551;18,385;1234;1855;157,62;17;5,04;1,266602474;;;;
2;na;2;103;465;1330,433;1860,689;81,841;29,955;19,765;162,713;30,676;1316;1857;160,974;20,517;10,4625;1,824915665;;;;
2;na;2;104;107;439,949;1882,481;36,627;12,055;11,301;5,396;13;434;1885;22,62;11;2,4075;0,875403365;;;;
2;na;2;105;295;1216,666;1897,554;64,426;22,933;16,379;27,082;23,77;1206;1903;22,249;17,442;6,6375;1,453541148;;;;
2;na;2;106;129;1962,686;1893,252;42,042;15,193;10,81;175,431;15,811;1955;1895;18,435;11;2,9025;0,96119428;;;;
2;na;2;107;102;938,127;1927,892;37,456;12,069;10,76;126,177;12,806;934;1923;128,66;11,314;2,295;0,854705323;;;;
2;na;2;108;234;858,064;1934,226;56,77;18,272;16,306;177,758;19,416;848;1934;168,111;17;5,265;1,294566163;;;;
2;na;2;109;578;1058,175;1952,785;92,669;34,198;21,52;70,889;35,847;1051;1970;67,011;23;13,005;2,03460563;;;;
2;na;2;110;889;1597,792;1983,861;113,397;38,615;29,313;176,479;39,812;1578;1986;11,592;30;20,0025;2,523290213;;;;
2;na;2;111;571;753,553;1991,544;89,154;30,315;23,982;38,096;31,145;742;2002;42,397;24,042;12,8475;2,022247824;;;;
2;na;2;112;203;790,643;1990,155;54,284;21,484;12,031;6,985;21,84;780;1993;15,945;12;4,5675;1,205769632;;;;
2;na;2;113;520;1804,325;2016,792;85,497;27,21;24,332;57,275;28,601;1794;2026;36,469;25,042;11,7;1,929825295;;;;
2;na;3;1;118;351,695;14,254;39,213;13,384;11,225;4,416;13,928;345;12;158,962;11;2,655;0,91930014;;;;
2;na;3;2;367;780,326;37,364;71,012;23,927;19,529;36,729;25;771;45;36,87;20,506;8,2575;1,621247632;;;;
2;na;3;3;189;1399,431;65,897;50,527;16,719;14,394;172,785;17,464;1391;63;156,371;15;4,2525;1,163448663;;;;
2;na;3;4;79;404,778;73,373;32,385;10,861;9,261;173,623;11,402;400;70;142,125;9;1,7775;0,752194006;;;;
2;na;3;5;239;984,759;117,228;58,284;20,664;14,726;6,602;21,541;975;121;21,801;15;5,3775;1,308323895;;;;
2;na;3;6;79;1089,905;168,69;31,799;10,392;9,679;134,556;11,402;1086;164;127,875;10;1,7775;0,752194006;;;;
2;na;3;7;312;645;187,878;65,355;22,667;17,525;121,885;24,187;639;177;119,745;18,342;7,02;1,494836246;;;;
2;na;3;8;1191;178,89;200,055;129,296;40,384;37,55;30,339;42,953;160;211;24,775;38,809;26,7975;2,920600824;;;;
2;na;3;9;138;526,717;186,072;42,627;14,473;12,14;8,972;15,264;520;190;31,608;12;3,105;0,99415904;;;;
2;na;3;10;367;314,813;206,854;72,426;24,127;19,367;23,557;25,298;303;213;18,435;20,419;8,2575;1,621247632;;;;
2;na;3;11;277;977,464;223,861;60,527;19,751;17,857;20,584;20,809;969;230;35,218;18;6,2325;1,408497911;;;;
2;na;3;12;324;42,948;226,148;65,598;21,916;18,823;7,738;22,561;32;224;167,196;19;7,29;1,523311876;;;;
2;na;3;13;304;615,48;247,342;69,355;26,242;14,75;81,539;26,476;613;260;79,114;15;6,84;1,475547228;;;;
2;na;3;14;147;1680,514;245,384;44,971;16,013;11,688;2,462;16,553;1673;242;154,983;11;3,3075;1,026065275;;;;
2;na;3;15;1096;1055,77;285,679;125,782;38,508;36,239;1,048;41,304;1037;282;173,047;37,431;24,66;2,801699804;;;;
2;na;3;16;452;926,768;309,633;78,426;25,556;22,52;47,647;26,926;916;318;31,329;23,675;10,17;1,799225262;;;;
2;na;3;17;134;56,448;317,627;41,456;13,993;12,193;35,62;15;51;323;36,87;12,728;3,015;0,97964499;;;;
2;na;3;18;135;1354,204;353,367;43,698;16,416;10,471;135,012;17,205;1350;346;125,538;11,314;3,0375;0,983293588;;;;
2;na;3;19;263;404,051;357,542;59,012;19,87;16,853;135,786;20,616;395;353;157,166;16,971;5,9175;1,372442622;;;;
2;na;3;20;105;1349,138;384,195;38,627;15,22;8,784;160,922;15,652;1342;381;153,435;9,177;2,3625;0,867183433;;;;
2;na;3;21;125;794,724;387,348;40,042;14,025;11,348;55,057;15;791;394;53,13;12;2,8125;0,946174696;;;;
2;na;3;22;179;352,534;406,953;48,627;15,605;14,605;4,857;16,643;346;402;147,265;14;4,0275;1,132251327;;;;
2;na;3;23;1104;1219,003;448,184;128,225;40,745;34,499;171,906;42,19;1200;437;148,57;36,719;24,84;2,811906395;;;;
2;na;3;24;2919;293,046;480,269;208,894;73,163;50,799;160,743;73,082;258;470;163,301;50,283;65,6775;4,572285812;;;;
2;na;3;25;824;1395,152;468,231;107,74;36,001;29,142;45,67;37,643;1381;480;39,611;30,418;18,54;2,429293167;;;;
2;na;3;26;266;401,383;470,917;60,184;18,897;17,923;64,836;19,925;397;480;72,474;18,385;5,985;1,380248046;;;;
2;na;3;27;1025;1638,887;492,559;120,468;42,761;30,52;43,758;44,204;1623;509;37,648;31,113;23,0625;2,709431998;;;;
2;na;3;28;262;1742,302;513,969;58,77;19,543;17,069;29,279;20,248;1733;518;20,225;17,678;5,895;1,369830931;;;;
2;na;3;29;249;632,496;523,392;58,527;19,006;16,681;78,735;20;626;531;53,13;17;5,6025;1,335414219;;;;
2;na;3;30;179;1401,008;538,673;49,113;15,919;14,317;15,16;16,763;1393;541;17,354;15;4,0275;1,132251327;;;;
2;na;3;31;156;1117,378;563,564;45,456;14,922;13,311;2,155;15,652;1111;559;153,435;13;3,51;1,057008846;;;;
2;na;3;32;180;665,372;588,561;48,284;15,379;14,903;49,628;16,643;661;596;57,265;15;4,05;1,135409635;;;;
2;na;3;33;2338;1039,529;630,273;183,924;60,734;49,014;171,352;62,65;1013;617;155,48;49,749;52,605;4,092027806;;;;
2;na;3;34;58;2041,19;654,224;26,971;9,061;8,15;5,929;10;2037;657;36,87;8;1,305;0,644510979;;;;
2;na;3;35;295;280,097;664,5;62,77;21,766;17,257;144,654;22,825;270;659;151,189;17,896;6,6375;1,453541148;;;;
2;na;3;36;327;1601,668;696,849;66,184;21,474;19,388;65,651;22,472;1596;707;57,724;20;7,3575;1,530347996;;;;
2;na;3;37;137;1513,989;703,807;42,87;13,825;12,617;171,91;14,765;1507;701;151,699;13;3,0825;0,990550465;;;;
2;na;3;38;288;978,944;733,726;61,355;19,677;18,635;135,586;20,809;974;725;125,218;19;6,48;1,436192209;;;;
2;na;3;39;367;1233,001;737,74;71,598;25,057;18,649;86,528;25,962;1229;750;74,358;19;8,2575;1,621247632;;;;
2;na;3;40;256;659,031;741,934;60,77;21,11;15,44;13,898;22,091;648;744;5,194;15,844;5,76;1,354055001;;;;
2;na;3;41;498;890,671;748,135;83,255;28,027;22,624;57,29;29,206;882;760;51,953;23,261;11,205;1,8885609;;;;
2;na;3;42;213;1763,27;763,805;53,113;17,3;15,676;10,377;18,028;1755;760;160,56;16;4,7925;1,235111383;;;;
2;na;3;43;537;1107,394;788,327;89,74;33,234;20,573;37,513;33,422;1095;799;38,928;21,363;12,0825;1,961116825;;;;
2;na;3;44;145;1369,438;782,79;43,698;14,769;12,5;23,438;15,811;1362;785;18,435;13;3,2625;1,019061335;;;;
2;na;3;45;466;2027,964;798,991;79,012;25,463;23,302;179,132;26,571;2015;802;19,799;23;10,485;1,826876886;;;;
2;na;3;46;51;262,716;800,147;25,556;9,177;7,076;127,962;10;260;796;126,87;7,778;1,1475;0,60436793;;;;
2;na;3;47;51;1603,069;800,461;25,314;8,555;7,59;171,814;9,434;1599;798;147,995;7;1,1475;0,60436793;;;;
2;na;3;48;678;975,338;825,274;99,397;36,043;23,951;137,254;37,014;961;815;141,582;24,749;15,255;2,203591912;;;;
2;na;3;49;107;1983,453;826,575;38,527;14,086;9,672;37,121;14,422;1977;830;33,69;9,899;2,4075;0,875403365;;;;
2;na;3;50;1992;388,626;852,389;176,267;62,646;40,486;158,373;62,769;360;841;157,521;41,962;44,82;3,777121801;;;;
2;na;3;51;66;1874,182;837,091;29,213;9,24;9,094;49,163;10,44;1872;842;73,301;9;1,485;0,687524677;;;;
2;na;3;52;121;890,955;844,095;39,799;12,51;12,315;115,475;13,601;888;838;126,027;12;2,7225;0,930912813;;;;
2;na;3;53;136;24,669;859,118;42,87;14,751;11,739;63,308;15,264;20;865;58,392;12,078;3,06;0,986928696;;;;
2;na;3;54;1115;1522,211;871,528;126,711;38,336;37,032;162,565;39,925;1512;853;112,068;37,518;25,0875;2,825880265;;;;
2;na;3;55;463;1202,485;868,763;92,569;32,639;18,062;134,958;36,797;1187;854;132,797;19,799;10,4175;1,820986886;;;;
2;na;3;56;316;745,304;864,905;65,598;21,157;19,017;30,114;22,136;735;869;18,435;19,89;7,11;1,504388012;;;;
2;na;3;57;57;1649,395;867,64;27,213;8,768;8,277;178,419;9,487;1645;866;161,565;8,947;1,2825;0,638930692;;;;
2;na;3;58;152;1934,941;884,309;45,456;15,119;12,8;14,249;16,553;1927;887;25,017;13;3,42;1,043369451;;;;
2;na;3;59;497;427,341;899,144;82,669;27,562;22,959;118,331;28,653;420;887;119,249;23,709;11,1825;1,886663802;;;;
2;na;3;60;539;1391,78;903,003;86,912;29,542;23,231;16,592;31,321;1378;908;16,699;24;12,1275;1,964765417;;;;
2;na;3;61;1201;1331,831;930,258;130,368;44,145;34,639;165,362;45,354;1310;925;165,964;35,333;27,0225;2,932836323;;;;
2;na;3;62;331;504,104;929,464;67,355;22,618;18,633;25,198;23,601;495;937;36,384;19;7,4475;1,539679472;;;;
2;na;3;63;70;2017,757;927,714;30,385;9,828;9,069;83,804;10,63;2014;924;131,186;9;1,575;0,708052308;;;;
2;na;3;64;3834;1154,591;986,417;242,693;86,217;56,62;35,317;86,371;1119;1011;42,184;56,808;86,265;5,240133809;;;;
2;na;3;65;1777;1896,122;985,251;160,51;54,423;41,574;131,008;55,606;1878;966;127,694;42,794;39,9825;3,567467593;;;;
2;na;3;66;111;209,662;981,131;37,213;12,319;11,473;98,518;13,038;206;976;122,471;11;2,4975;0,891615915;;;;
2;na;3;67;566;1039,753;992,041;87,841;30,643;23,518;23,27;31,401;1027;1001;37,235;24;12,735;2,013374382;;;;
2;na;3;68;556;1686,903;1003,897;89,74;32,091;22,059;39,146;33,015;1674;1013;35,134;23,061;12,51;1,995509127;;;;
2;na;3;69;290;160,103;1007,962;61,941;20,545;17,972;82,157;21,19;157;998;109,29;18;6,525;1,44117036;;;;
2;na;3;70;303;617,097;1007,094;64,77;22,87;16,869;26,866;23,601;608;1015;36,384;17,712;6,8175;1,473118342;;;;
2;na;3;71;338;475,882;1013,109;67,355;22,771;18,899;168,163;24,166;465;1009;155,556;19;7,605;1,555874894;;;;
2;na;3;72;186;820,978;1013,349;50,284;18,312;12,933;5,087;18,682;812;1016;15,524;13;4,185;1,154178008;;;;
2;na;3;73;126;1818,857;1035,27;40,87;13,333;12,033;40,766;14,213;1813;1039;39,289;12,728;2,835;0,949951855;;;;
2;na;3;74;315;360,83;1041,341;67,255;24,976;16,058;138,52;25,612;350;1035;141,34;16,263;7,0875;1,502005765;;;;
2;na;3;75;945;1549,92;1048,714;129,296;39,614;30,374;5,11;43,681;1532;1043;164,055;31,763;21,2625;2,601550298;;;;
2;na;3;76;1308;953,028;1062,792;137,539;43,193;38,557;88,336;45,31;945;1083;67,964;39,227;29,43;3,060695991;;;;
2;na;3;77;101;1201,163;1086,807;37,213;12,065;10,659;164,443;13,416;1195;1084;153,435;11;2,2725;0,850505271;;;;
2;na;3;78;106;668,302;1089,217;37,799;12,295;10,977;112,642;13,454;664;1084;131,987;11;2,385;0,871303092;;;;
2;na;3;79;280;1606,254;1096,393;65,012;25,465;14;27,019;25,942;1595;1103;27,553;14,76;6,3;1,416104616;;;;
2;na;3;80;91;519,533;1093,434;34,627;10,952;10,579;5,986;11,705;514;1092;160,017;11;2,0475;0,807303841;;;;
2;na;3;81;448;617,246;1105,196;80,912;29,322;19,453;63,687;30,463;610;1119;66,801;20,529;10,08;1,791246396;;;;
2;na;3;82;702;943,238;1113,513;100,811;36,636;24,397;147,233;37,216;927;1105;149,3;25,051;15,795;2,242254368;;;;
2;na;3;83;319;1927,625;1114,588;67,012;23,017;17,646;44,637;24,083;1918;1122;41,634;18,385;7,1775;1,511512226;;;;
2;na;3;84;68;983,971;1114,338;29,799;9,598;9,021;19,846;10,44;979;1116;16,699;9;1,53;0,697863974;;;;
2;na;3;85;316;1635,953;1125,975;65,355;20,659;19,476;110,771;21,633;1630;1117;123,69;20;7,11;1,504388012;;;;
2;na;3;86;78;385,372;1148,462;31,799;10,554;9,41;11,662;11,402;380;1150;15,255;9;1,755;0,747418123;;;;
2;na;3;87;69;1745,355;1160,645;29,556;9,773;8,989;35,099;11,402;1741;1164;37,875;9;1,5525;0,702976599;;;;
2;na;3;88;186;1776,435;1165,522;50,284;16,456;14,392;50,368;17,493;1772;1173;59,036;15;4,185;1,154178008;;;;
2;na;3;89;2393;1048,828;1221,801;188,066;56,865;53,581;151,04;60,531;1018;1213;172,405;54,585;53,8425;4,139879231;;;;
2;na;3;90;1688;991,9;1242,012;168,066;56,191;38,248;27,733;58,856;964;1250;9,782;38,668;37,98;3,476982812;;;;
2;na;3;91;58;261,638;1228,914;27,799;9,06;8,151;99,677;10,198;260;1224;101,31;8;1,305;0,644510979;;;;
2;na;3;92;69;304,065;1230,471;29,213;9,996;8,789;18,546;10,817;300;1234;33,69;9;1,5525;0,702976599;;;;
2;na;3;93;3333;90,115;1283,282;244,794;86,831;48,873;126,283;93,723;61;1248;129,806;49,609;74,9925;4,885780812;;;;
2;na;3;94;7799;1423,329;1298,972;342,635;110,799;89,621;138,751;119,202;1375;1268;149,778;91,579;175,4775;7,473702098;;;;
2;na;3;95;276;1565,783;1264,841;61,355;20,98;16,75;17,073;21,954;1556;1270;30,069;17;6,21;1,405953197;;;;
2;na;3;96;571;161,484;1269,74;90,912;31,213;23,292;162,657;31,78;148;1262;155,854;23,924;12,8475;2,022247824;;;;
2;na;3;97;116;905,819;1284,422;39,213;13,161;11,222;16,684;13,892;900;1288;30,256;11;2,61;0,911476167;;;;
2;na;3;98;87;375,328;1289,546;34,385;11,71;9,46;29,46;12,806;372;1295;51,34;10;1,9575;0,789361516;;;;
2;na;3;99;1633;951,855;1308,431;151,782;50,81;40,921;43,82;52,202;937;1330;53,569;42,049;36,7425;3,419868564;;;;
2;na;3;100;379;285,835;1301,513;72,426;24,404;19,773;28,035;25,239;276;1310;33,69;20,795;8,5275;1,647539849;;;;
2;na;3;101;170;1873,576;1298,259;47,456;15,42;14,037;6,348;16,401;1867;1303;37,569;14;3,825;1,103419827;;;;
2;na;3;102;333;2016,557;1303,023;66,77;22,29;19,022;31,9;23,431;2007;1310;39,806;19,683;7,4925;1,544324066;;;;
2;na;3;103;210;584,214;1312,652;53,113;18,516;14,441;125,056;19,723;580;1304;120,466;15,538;4,725;1,226382572;;;;
2;na;3;104;233;230,406;1350,65;55,113;17,485;16,966;11,645;18,788;222;1355;25,201;17;5,2425;1,291797034;;;;
2;na;3;105;731;670,049;1359,131;101,74;35,973;25,873;21,033;36,715;654;1369;29,358;26,571;16,4475;2,288100053;;;;
2;na;3;106;234;1016,645;1357,667;55,113;17,563;16,964;45,325;18,601;1009;1363;36,254;17;5,265;1,294566163;;;;
2;na;3;107;613;794,275;1365,298;92,912;31,261;24,967;178,22;32,249;779;1368;7,125;25;13,7925;2,095301674;;;;
2;na;3;108;237;1260,825;1386,829;55,698;18,499;16,312;4,384;19,313;1252;1383;158,749;16;5,3325;1,302838236;;;;
2;na;3;109;103;53,374;1412,782;38,042;12,613;10,398;56,444;13,601;49;1418;53,973;11;2,3175;0,858884836;;;;
2;na;3;110;1252;868,772;1468,259;171,823;71,036;22,441;34,786;71,281;836;1489;34,136;27,873;28,17;2,9944598;;;;
2;na;3;111;550;1992,645;1462,095;89,983;33,429;20,948;46,764;34,059;1982;1475;49,764;21,213;12,375;1,984712786;;;;
2;na;3;112;490;90,186;1464,465;81,255;26,968;23,134;174,656;27,893;77;1460;165,466;23;11,025;1,873330322;;;;
2;na;3;113;78;1756,923;1477,154;31,213;10,395;9,554;50,785;11,18;1752;1480;26,565;9,899;1,755;0,747418123;;;;
2;na;3;114;492;782,285;1505,632;82,912;26,446;23,687;81,845;27,659;778;1519;77,471;24,661;11,07;1,877149552;;;;
2;na;3;115;132;671,515;1500,28;41,213;13,607;12,352;0,752;14,765;665;1504;28,301;12;2,97;0,972306722;;;;
2;na;3;116;1720;1044,664;1535,047;154,61;48,219;45,417;86,013;49,729;1037;1512;105,154;46;38,7;3,509785263;;;;
2;na;3;117;79;579,968;1523,247;31,799;10,166;9,894;64,537;11,18;577;1528;63,435;10;1,7775;0,752194006;;;;
2;na;3;118;452;477,007;1530,956;78,426;26,899;21,395;39,903;28,018;470;1543;55,176;22,29;10,17;1,799225262;;;;
2;na;3;119;939;1684,05;1559,693;115,397;38,56;31,006;103,814;39,051;1679;1541;103,325;30,999;21,1275;2,593278257;;;;
2;na;3;120;347;770,065;1602,238;70,669;25,426;17,376;146,385;25,807;759;1595;144,462;18,206;7,8075;1,576453119;;;;
2;na;3;121;193;131,614;1602,179;50,284;16,752;14,669;54,353;17,804;125;1608;38,157;15;4,3425;1,175695828;;;;
2;na;3;122;483;1267,523;1612,237;82,912;30,747;20,001;57,119;31,385;1260;1626;59,349;20,541;10,8675;1,859901258;;;;
2;na;3;123;328;1165,564;1617,607;66,184;21,521;19,405;14,006;22,472;1155;1622;20,854;20;7,38;1,532686191;;;;
2;na;3;124;247;1082,115;1622,48;58,184;20,416;15,404;29,122;21,095;1073;1628;31,43;16,101;5,5575;1,330040297;;;;
2;na;3;125;879;1950,024;1631,561;110,225;36,029;31,063;117,144;36,62;1940;1617;124,992;31,307;19,7775;2,509058344;;;;
2;na;3;126;338;342,74;1630,183;66,77;22,345;19,259;99,631;23,409;340;1619;109,983;19;7,605;1,555874894;;;;
2;na;3;127;419;198,259;1653,65;75,255;24,783;21,526;94,386;25,495;196;1641;101,31;22;9,4275;1,732300913;;;;
2;na;3;128;404;873,96;1652,943;75,355;26,147;19,673;105,016;26,926;870;1641;111,801;20;9,09;1,701010542;;;;
2;na;3;129;72;1464,333;1649,792;29,799;9,936;9,227;58,85;10,817;1460;1653;33,69;9;1,62;0,718096105;;;;
2;na;3;130;9422;1619,648;1718,379;394,777;146,231;82,038;66,716;143,224;1576;1777;52,09;79,367;211,995;8,214627461;;;;
2;na;3;131;186;239,591;1673,656;49,456;15,473;15,306;64,029;16,643;233;1679;32,735;15;4,185;1,154178008;;;;
2;na;3;132;577;792,935;1682,814;88,669;27,936;26,298;2,242;29,411;779;1689;17,819;26;12,9825;2,032844829;;;;
2;na;3;133;316;1926,038;1702,636;65,941;22,556;17,838;42,35;23,601;1917;1710;36,384;18,747;7,11;1,504388012;;;;
2;na;3;134;211;567,372;1703,13;53,355;18,54;14,49;40,385;19,416;559;1708;34,509;14,849;4,7475;1,229299062;;;;
2;na;3;135;705;376,676;1716,709;97,983;31,637;28,373;155,051;32,757;361;1713;167,661;28,991;15,8625;2,247040402;;;;
2;na;3;136;252;485,413;1726,329;59,355;19,891;16,13;53,986;21,26;478;1734;48,814;16,971;5,67;1,343434797;;;;
2;na;3;137;203;1015,264;1726,16;52,527;16,964;15,236;54,295;18,028;1008;1731;33,69;15,658;4,5675;1,205769632;;;;
2;na;3;138;368;306,704;1757,565;71,012;23,866;19,632;63,836;25,08;301;1769;66,501;20,13;8,28;1,623454914;;;;
2;na;3;139;9253;676,996;1803,922;390,818;138,912;84,811;140,996;140,869;619;1761;141,34;90,973;208,1925;8,140622272;;;;
2;na;3;140;236;1834,263;1772,165;57,113;20,111;14,941;10,587;20,616;1824;1774;14,036;15;5,31;1,300086726;;;;
2;na;3;141;648;1912,83;1789,807;121,296;46,425;17,772;82,444;45,706;1908;1814;79,919;22;14,58;2,154288314;;;;
2;na;3;142;147;979,602;1777,983;44,042;15,653;11,957;160,061;16,279;974;1772;132,51;12;3,3075;1,026065275;;;;
2;na;3;143;250;920,684;1783,408;59,113;20,623;15,435;17,458;21,19;911;1787;19,29;16;5,625;1,338093087;;;;
2;na;3;144;1264;1027,778;1815,381;135,782;48,475;33,2;24,026;50,567;1006;1827;24,538;35,333;28,44;3,008776024;;;;
2;na;3;145;356;1080,289;1809,629;70,184;24,024;18,867;175,148;24,739;1068;1807;165,964;19;8,01;1,596766166;;;;
2;na;3;146;1659;1754,869;1826,566;172,752;57,759;36,571;25,71;61,911;1731;1837;31,122;40,916;37,3275;3,44698597;;;;
2;na;3;147;55;352,082;1823,227;26,385;8,835;7,926;109,428;9,849;350;1819;113,962;8;1,2375;0,62762129;;;;
2;na;3;148;559;1324,475;1840,876;88,669;31,077;22,902;20,974;31,78;1310;1847;24,146;23,529;12,5775;2,000885452;;;;
2;na;3;149;763;1244,711;1849,799;112,569;42,808;22,694;97,216;43,174;1240;1830;103,392;25;17,1675;2,337645176;;;;
2;na;3;150;120;2022,042;1856,592;40,385;12,797;11,94;156,962;14,213;2018;1851;129,289;12;2,7;0,927058085;;;;
2;na;3;151;258;1597,419;1874,69;58,77;18,583;17,677;9,77;19,416;1588;1877;11,889;18;5,805;1,359333987;;;;
2;na;3;152;383;1896,557;1884,114;75,841;27,85;17,51;43,974;28,601;1885;1892;36,469;18,874;8,6175;1,656211171;;;;
2;na;3;153;253;656,579;1888,642;58,527;19,487;16,53;104,722;20,248;653;1879;110,225;17;5,6925;1,346097703;;;;
2;na;3;154;92;806,587;1901,326;37,456;12,908;9,075;165,867;14,318;800;1899;155,225;9,804;2,07;0,811727457;;;;
2;na;3;155;162;471,728;1914,272;47,698;17,502;11,786;72,555;18,028;469;1923;70,56;12,335;3,645;1,077144157;;;;
2;na;3;156;149;1232,332;1932,332;45,456;15,096;12,567;19,302;15,811;1226;1937;34,695;12,97;3,3525;1,033021729;;;;
2;na;3;157;404;227,869;1937,96;75,012;25,784;19,95;36,05;27,019;217;1946;38,991;20,925;9,09;1,701010542;;;;
